Hospital NHFD code,Hospital name,"When patients present to your ED with a new hip fracture, what type of ward would they normally be placed on until they go to theatre for their hip operation?",Other,"If patients with hip fracture have been started on oral osteoporosis treatment during their admission, how do you support them, so that you know they are able to continue this after discharge?",Are you aware of the requirement to record Peri-Prosthetic Femoral Fracture (PPFF) in the mandatory national audit (NHFD)? ,Do you routinely input details of patients sustaining PPFF into the NHFD?,"If no, why not?","In your hospital, will a senior (ST3+) orthogeriatrician routinely try to review all patients admitted with a PPFF?",How many consultant orthopaedic surgeons or SAS grade surgeons are there within in your hospital who operate on trauma patients when required?,Around a THR: How many consultant orthopaedic surgeons or SAS grade surgeons within your hospital would feel comfortable performing/supervising both a revision and fixation of a PPFF? ,Around a TKR: How many consultant orthopaedic surgeons or SAS grade surgeons within your hospital would feel comfortable performing/supervising both a revision and fixation of a PPFF? ,Around a THR: Do you have a formal process whereby a specialist hip and/or knee surgeon is available to operate on/supervise a PPFF at least every other weekday (Monday to Friday) such as a PPFF rota? ,Around a TKR: Do you have a formal process whereby a specialist hip and/or knee surgeon is available to operate on/supervise a PPFF at least every other weekday (Monday to Friday) such as a PPFF rota? ,"Around a THR: Do you have at least one nominated, dedicated theatre list for urgent primary, urgent revision or periprosthetic fractures each week? ","Around a TKR: Do you have at least one nominated, dedicated theatre list for urgent primary, urgent revision or periprosthetic fractures each week? ",PPFF around a THR: Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery? ,PPFF around a THR: How frequently are patients transferred?,PPFF around a THR: Why are patients transferred?,PPFF around a THR: Are patients transferred directly from your emergency department?,PPFF around a THR: Which hospital do you transfer these patients to?,PPFF around a TKR: Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery?,PPFF around a TKR: How frequently are patients transferred?,PPFF around a TKR: Why are patients transferred?,PPFF around a TKR: Are patients transferred directly from your emergency department?,PPFF around a TKR: Which hospital do you transfer these patients to?,Patients with Hip Fracture (not PPFF): Do you transfer patients from your department to another T&O department at another site/hospital/Trust for definitive surgery?,Patients with Hip Fracture (not PPFF): How frequently are patients transferred?,Patients with Hip Fracture (not PPFF): Why are patients transferred?,Patients with Hip Fracture (not PPFF): Are patients transferred directly from your emergency department?,Patients with Hip Fracture (not PPFF): Which hospital do you transfer these patients to?,Patients with a PPFF around a THR: Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with a PPFF around a THR: Does this follow a formalised process/policy or on an ad hoc basis?,Patients with a PPFF around a THR: Where do you receive patients from?,Patients with a PPFF around a TKR: Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with a PPFF around a TKR: Does this follow a formalised process/policy or on an ad hoc basis?,Patients with a PPFF around a TKR: Where do you receive patients from?,Patients with Hip Fracture (not PPFF): Do you receive transfers from a T&O department at another site/hospital/Trust for definitive surgery?,Patients with Hip Fracture (not PPFF): Does this follow a formalised process/policy or on an ad hoc basis?,Patients with Hip Fracture (not PPFF): Where do you receive them from?,For THR: Do you have a local revision MDT (within hospital) for revision arthroplasty (all revisions and not just PPFF)?,For TKR: Do you have a local revision MDT (within hospital) for revision arthroplasty (all revisions and not just PPFF)?,For THR: Do you participate in a regional revision MDT (outside your hospital) for revision arthroplasty (all revisions and not just PPFF)?,For TKR: Do you participate in a regional revision MDT (outside your hospital) for revision arthroplasty (all revisions and not just PPFF),For hips: Do you routinely discuss all PPFF with other sub-specialty surgeons in your hospital either in your local MDT or by other means (formally or informally)?,For knees: Do you routinely discuss all PPFF with other sub-specialty surgeons in your hospital either in your local MDT or by other means (formally or informally)?,For hips: Do you routinely discuss all PPFF in your regional revision MDT (if you have one)?,For knees: Do you routinely discuss all PPFF in your regional revision MDT (if you have one)?,"Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Surgeon availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Theatre availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Kit availability","Data in the NHFD 2020 annual report suggest that theatre within 36 hours was not achieved for most PPFF. In your hospital, how would you rank the following contributing factors as reasons for delay (1-4 or NA; 1 being the most frequent cause for delay): Patient optimisation",Case scenario: How would you manage this patient?,"Case scenario: If you selected revision surgery, (or a combination) what type of implant would you use? (Please select one)",Case scenario: Do you have the system selected above “on the shelf” or would you require loan kit?,"Case scenario: If you selected open reduction and internal fixation (or a combination), what type of plate would you use (brand and name)? ",Case scenario: Do you have the system selected above “on the shelf” or would you require loan kit?,Case scenario: Would you permit the patient to weight bear the day after surgery? (Please select one),Case scenario: Would the operation be performed in your own hospital?,Case scenario: Who would this operation be performed by? (Select one),Case scenario: Would you routinely aspirate prior to revision or fixation?
KTH,Kingston Hospital,Shared-care orthopaedic/orthogeriatric ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,12,3,4,No,No,No,No,No,,,,,No,,,,,Yes,Occasionally,Renal dialysis,Yes,St George's Hospital (GEO),No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,2,3,1,4,Open reduction and internal fixation with existing stem,,,Zimmer cable ready plate,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
LDH,Luton & Dunstable Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,No,Unknown,Yes,13,8,8,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),3,2,NA,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
LEW,University Hospital Lewisham,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,7,2,2,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Queen Elizabeth Hospital, Woolwich (GWH)",Yes,Ad hoc basis,"Queen Elizabeth Hospital, Woolwich (GWH)",No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,3,2,1,4,Open reduction and internal fixation with existing stem,,,Synthes LCP (Broad),On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
LGH,Leighton Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,12,4,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases post-operatively (XR review),Cases post-operatively (XR review),1,4,2,3,Open reduction and internal fixation with existing stem,,,Synthes large fragment curved LC-DCP and stainless stell cables,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
LGI,Leeds General Infirmary,Orthopaedic/trauma ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,22,5,5,Yes,Yes,No,No,Yes,Occasionally,Availability of kit and staff expertise,No,Chapel Allerton (CAL),Yes,Occasionally,Availability of kit and staff expertise,No,Chapel Allerton (CAL),No,,,,,No,,,Yes,Ad hoc basis,Harrogate District Hospital (HAR),No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,4,1,3,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Zimmer/biomet NCB,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
LIN,Lincoln County Hospital,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,27,3,3,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),1,2,4,3,A combination of both revision and fixation,"A long stemmed, distally locked prosthesis",Loan kit from company,NCB,Loan kit from company,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
MAC,Macclesfield District General Hospital,Orthopaedic/trauma ward,,Not done,Yes,Yes,,Yes,12,0,0,No,No,No,No,Yes,Occasionally,"For complex cases, if revision of the prosthesis is required or alternatively when no appropriate surgeon available",No,Stepping Hill Hospital (SHH);Wythenshawe Hospital (WYT);Salford Royal (SLF),Yes,Occasionally,"For complex cases, if revision of the prosthesis is required or alternatively when no appropriate surgeon available",No,"Stepping Hill Hospital (SHH),Wythenshawe Hospital (WYT),Salford Royal (SLF)",No,,,,,No,,,No,,,No,,,No,No,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,2,3,1,NA,Open reduction and internal fixation with existing stem,,,"Smith & Nephew Accord plating, Synthes locking plate",On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
MAY,Mayday University Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,13,1,1,No,No,No,No,Yes,Occasionally,Surgeon availability,No,St George's Hospital (GEO),Yes,Occasionally,Surgeon availability,No,St George's Hospital (GEO),No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,3,1,4,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Debatable based on recent literature from Exeter. Local and regional MDT. we have M vision medacta modular uncemented stem and NCB plate from zimmer with Cables,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
MDW,Medway Maritime Hospital,Emergency department,,They are routinely contacted by phone to check/support persistence,Yes,No,Work in progress,Yes,13,2,2,No,No,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,3,1,4,2,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
MKH,Milton Keynes General Hospital,Orthopaedic/trauma ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,12,8,8,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,3,1,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",Loan kit from company,,,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
MOR,Morriston Hospital,Another type of ward,Anywhere the hospital has space,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,No,16,5,5,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases post-operatively (XR review),Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,1,3,4,Open reduction and internal fixation with existing stem,,,Zimmer NCB,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
MPH,Musgrove Park Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,11,5,4,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,4,3,2,Revision surgery,Long stem cemented prosthesis,On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
MRI,Manchester Royal Infirmary,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,19,4,5,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,4,2,3,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",Loan kit from company,Zimmer NCB,Loan from other local hospital,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NCR,New Cross Hospital,Orthopaedic/trauma ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,20,4,8,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,NA,NA,NA,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NDD,North Devon District Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,No,14,8,8,No,No,No,No,Yes,Occasionally,Lack of trained surgeon availability or surgical complexity,No,Royal Devon & Exeter Hospital (RDE),Yes,Occasionally,Lack of trained surgeon availability or surgical complexity,No,Royal Devon & Exeter Hospital (RDE),Yes,Occasionally,Lack of trained surgeon availability or surgical complexity,No,Royal Devon & Exeter Hospital (RDE),No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),1,2,4,3,Open reduction and internal fixation with existing stem,,,NCB® Periprosthetic Femur Plate System,On the shelf,Yes fully weight bearing,Yes on the same site,General on call T&O surgeon,No
NGS,Northern General Hospital,A more general ward designed to accept all types of acute surgical patients,,Not done,Yes,Yes,,Yes,28,8,8,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"Barnsley District General Hospital (BAR),Chesterfield Royal (CHE),Rotherham General Hospital (ROT),Doncaster Royal Infirmary (DID),Bassetlaw District General Hospital (BSL)",Yes,Ad hoc basis,"Barnsley District General Hospital (BAR),Chesterfield Royal (CHE),Rotherham General Hospital (ROT),Doncaster Royal Infirmary (DID),Bassetlaw District General Hospital (BSL)",Yes,Ad hoc basis,"Barnsley District General Hospital (BAR),Chesterfield Royal (CHE),Rotherham General Hospital (ROT),Doncaster Royal Infirmary (DID),Bassetlaw District General Hospital (BSL)",Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,3,2,4,1,Open reduction and internal fixation with existing stem,,,Zimmer Biomet NCB plate +/- cables,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NHH,North Hampshire Hospital,Orthopaedic/trauma ward,,They are routinely contacted by letter to check/support persistence,Yes,Yes,,Yes,20,7,7,No,No,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,3,4,2,A combination of both revision and fixation,Long stem cemented prosthesis,On the shelf,Zimmer NCB Synthes Bowed Femoral Plates,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NMG,North Manchester General Hospital,A more general ward designed to accept all types of acute surgical patients,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,5,5,5,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,1,2,4,3,Open reduction and internal fixation with existing stem,,,ncb zimmer pppf plate,On the shelf,Non-weight bearing,Yes on the same site,Hip specialist with revision practice,No
NMH,North Middlesex Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,10,5,6,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,3,1,2,4,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",Loan kit from company,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
NOC,Nuffield Orthopaedic Centre,Orthopaedic/trauma ward,,Not done,Yes,Yes,,No,33,5,8,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,N/A,Yes,Ad hoc basis,N/A,Yes,Ad hoc basis,N/A,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),NA,2,NA,1,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NOR,Norfolk and Norwich Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,No,21,5,8,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,"James Paget Hospital (JPH),Queen Elizabeth Hospital (King's Lynn) (QKL)",No,,,No,,,Yes,Yes,Yes,Yes,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,2,1,NA,3,Revision surgery,Long stem cemented prosthesis,On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NPH,Northwick Park Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely followed-up through an arrangement with our local FLS,Yes,Yes,,Yes,11,4,4,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,4,2,1,3,Open reduction and internal fixation with existing stem,,,Stryker or Zimmer,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,Yes
NSE,Northumbria Specialist Emergency Care Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,20,5,5,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,NA,NA,2,Open reduction and internal fixation with existing stem,,,Zimmer NCB plate,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NTG,University Hospital of North Tees,Another type of ward,Surgical and trauma admissions unit,The GP is routinely asked to provide such support,Yes,Yes,,Yes,12,6,6,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,3,4,1,2,Open reduction and internal fixation with existing stem,,,NCB proximal femoral plate and cables,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
NTH,Northampton General Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,12,3,5,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,1,4,3,2,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Synthes periprothetic locking plate /zimmer ncb,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
NUH,Ulster Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,5,2,2,Yes,Yes,No,No,No,,,,,No,,,,,No,,,,,Yes,Formalised process/policy,Downe General Hospital (DOW),Yes,Formalised process/policy,Downe General Hospital (DOW),Yes,Formalised process/policy,Downe General Hospital (DOW),Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),2,3,4,1,Revision surgery,Long stem cemented prosthesis,Loan kit from company,,,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
NUN,George Eliot Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,13,1,1,Yes,No,Yes,Yes,No,,,,,Yes,Occasionally,Can do fixation at GEH but revisions get transferred,No,University Hospital Coventry (UHC),No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),1,2,3,4,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Hook Plate Syntaff,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
OHM,Royal Oldham Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,14,6,6,No,No,No,No,No,,,,,No,,,,,No,,,,,Yes,Ad hoc basis,Fairfield General Hospital (BRY),Yes,Ad hoc basis,Fairfield General Hospital (BRY),Yes,Ad hoc basis,Fairfield General Hospital (BRY),Yes,Yes,Yes,Yes,Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),Cases post-operatively (XR review),1,2,4,3,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
OLD,Queens Hospital Romford,Orthopaedic/trauma ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,28,6,6,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,NA,2,NA,1,A combination of both revision and fixation,"A long stemmed, distally locked prosthesis",On the shelf,Zimmer NCB plate,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
PAH,Princess Alexandra Hospital,Orthogeriatric/geriatric ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,12,6,6,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,No,No,Cases pre-operatively (surgical planning),Cases pre-operatively (surgical planning),Not routinely discussed,Not routinely discussed,1,3,2,4,Open reduction and internal fixation with existing stem,,,Synthes periprosthetic plate,On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
PCH,Prince Charles Hospital,Orthopaedic/trauma ward,,Not done,Yes,Yes,,No,9,5,5,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Not routinely discussed,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,3,2,4,Open reduction and internal fixation with existing stem,,,NCB (Zimmer),Loan kit from company,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
PET,Peterborough City Hospital,Orthopaedic/trauma ward,,Not done,No,No,Not aware they were included,Yes,18,5,5,No,No,Yes,Yes,No,,,,,No,,,,,No,,,,,Yes,Formalised process/policy,Hinchingbrooke Hospital (HIN),Yes,Formalised process/policy,Hinchingbrooke Hospital (HIN),Yes,Formalised process/policy,Hinchingbrooke Hospital (HIN),Yes,Yes,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,4,1,3,NA,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
PGH,Poole General Hospital,Orthopaedic/trauma ward,,The GP is routinely asked to provide such support,Yes,Yes,,Yes,19,5,7,No,No,Yes,No,Yes,Occasionally,Patients on renal dialysis/CKD 5,No,Dorset County Hospital (WDH),Yes,Occasionally,Patients on renal dialysis/CKD 5,No,Dorset County Hospital (WDH),Yes,Occasionally,Patients on renal dialysis/CKD 5,No,Dorset County Hospital (WDH),Yes,Formalised process/policy,Royal Bournemouth General Hospital (BOU),Yes,Formalised process/policy,Royal Bournemouth General Hospital (BOU),Yes,Formalised process/policy,Royal Bournemouth General Hospital (BOU),Yes,Yes,Yes,Yes,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,2,1,4,3,Revision surgery,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,,,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
PIL,Pilgrim Hospital,Orthopaedic/trauma ward,,They are routinely contacted by phone to check/support persistence,Yes,Yes,,Yes,16,10,10,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,No,No,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,1,2,4,3,Open reduction and internal fixation with existing stem,,,Proximal femoral plate- (DePuy Synthes),On the shelf,Partial weight bearing,Yes on the same site,Hip specialist with revision practice,No
PIN,Pinderfields General Hospital,Shared-care orthopaedic/orthogeriatric ward,,They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,No,,Yes,20,5,5,Yes,Yes,Yes,Yes,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,4,1,3,A combination of both revision and fixation,"A long stemmed, distally locked prosthesis",On the shelf,Arcos zimmer,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
PLY,Derriford Hospital,Orthopaedic/trauma ward,,,Yes,No,Lack of Admin support,No,,6,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,Yes,Yes,Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Cases pre-operatively (surgical planning);Cases post-operatively (XR review),Not routinely discussed,Not routinely discussed,2,3,NA,1,,,,,,,,,
PMS,The Great Western Hospital,Another type of ward,About 50% go to Surgical Admissions Unit and the others go to Trauma Unit (shared),They are routinely reviewed in an orthogeriatric or bone clinic (or similar),Yes,Yes,,Yes,15,4,4,No,No,No,No,No,,,,,No,,,,,No,,,,,No,,,No,,,No,,,Yes,Yes,No,No,Not routinely discussed,Not routinely discussed,Not routinely discussed,Not routinely discussed,1,2,NA,NA,A combination of both revision and fixation,"An uncemented, tapered fluted modular cementless prosthesis",On the shelf,Axos 3,On the shelf,Yes fully weight bearing,Yes on the same site,Hip specialist with revision practice,No
