Date,AgeBand10Yr,LGD2014Code,Dose1,Dose2,Dose3anyBooster,Autumn2022Booster
2021-03-01,50-59,N09000010,6955,702,0,0
2021-03-01,50-59,N09000011,7136,654,0,0
2021-03-01,50-59,Unknown,387,52,0,0
2021-03-01,60-69,N09000001,8448,425,0,0
2021-03-01,60-69,N09000002,11766,502,0,0
2021-03-01,60-69,N09000003,19148,592,0,0
2021-03-01,60-69,N09000004,8595,416,0,0
2021-03-01,60-69,N09000005,9723,260,0,0
2021-03-01,60-69,N09000006,7381,377,0,0
2021-03-01,60-69,N09000007,9089,328,0,0
2021-03-01,60-69,N09000008,8977,425,0,0
2021-03-01,60-69,N09000009,7689,348,0,0
2021-03-01,60-69,N09000010,10154,482,0,0
2021-03-01,60-69,N09000011,10938,455,0,0
2021-03-01,60-69,Unknown,419,49,0,0
2021-03-01,70-79,N09000001,10907,188,0,0
2021-03-01,70-79,N09000002,15093,176,0,0
2021-03-01,70-79,N09000003,20492,292,0,0
2021-03-01,70-79,N09000004,11830,184,0,0
2021-03-01,70-79,N09000005,11043,124,0,0
2021-03-01,70-79,N09000006,9446,148,0,0
2021-03-01,70-79,N09000007,11173,141,0,0
2021-03-01,70-79,N09000008,11956,185,0,0
2021-03-01,70-79,N09000009,9338,149,0,0
2021-03-01,70-79,N09000010,13218,224,0,0
2021-03-01,70-79,N09000011,16610,183,0,0
2021-03-01,70-79,Unknown,215,7,0,0
2021-03-01,80+,N09000001,6241,260,0,0
2021-03-01,80+,N09000002,8823,375,0,0
2021-03-01,80+,N09000003,12994,624,0,0
2021-03-01,80+,N09000004,6959,280,0,0
2021-03-01,80+,N09000005,5430,169,0,0
2021-03-01,80+,N09000006,5153,219,0,0
2021-03-01,80+,N09000007,7235,343,0,0
2021-03-01,80+,N09000008,7085,340,0,0
2021-03-01,80+,N09000009,5388,230,0,0
2021-03-01,80+,N09000010,7330,379,0,0
2021-03-01,80+,N09000011,9057,435,0,0
2021-03-01,80+,Unknown,102,9,0,0
2021-03-02,12-15,N09000001,0,0,0,0
2021-03-02,12-15,N09000002,0,0,0,0
2021-03-02,12-15,N09000003,3,1,0,0
2021-03-02,12-15,N09000004,2,0,0,0
2021-03-02,12-15,N09000005,1,0,0,0
2021-03-02,12-15,N09000006,0,0,0,0
2021-03-02,12-15,N09000007,0,0,0,0
2021-03-02,12-15,N09000008,0,0,0,0
2021-03-02,12-15,N09000009,1,0,0,0
2021-03-02,12-15,N09000010,1,0,0,0
2021-03-02,12-15,N09000011,0,0,0,0
2021-03-02,12-15,Unknown,0,0,0,0
2021-03-02,16-17,N09000001,0,0,0,0
2021-03-02,16-17,N09000002,1,0,0,0
2021-03-02,16-17,N09000003,4,0,0,0
2021-03-02,16-17,N09000004,0,0,0,0
2021-03-02,16-17,N09000005,0,0,0,0
2021-03-02,16-17,N09000006,0,0,0,0
2021-03-02,16-17,N09000007,3,0,0,0
2021-03-02,16-17,N09000008,1,0,0,0
2021-03-02,16-17,N09000009,0,0,0,0
2021-03-02,16-17,N09000010,2,0,0,0
2021-03-02,16-17,N09000011,1,0,0,0
2021-03-02,16-17,Unknown,0,0,0,0
2021-03-02,18-29,N09000001,2166,334,0,0
2021-03-02,18-29,N09000002,3064,363,0,0
2021-03-02,18-29,N09000003,5498,566,0,0
2021-03-02,18-29,N09000004,1940,265,0,0
2021-03-02,18-29,N09000005,2690,211,0,0
2021-03-02,18-29,N09000006,1831,198,0,0
2021-03-02,18-29,N09000007,2406,252,0,0
2021-03-02,18-29,N09000008,1972,253,0,0
2021-03-02,18-29,N09000009,1882,242,0,0
2021-03-02,18-29,N09000010,2551,365,0,0
2021-03-02,18-29,N09000011,2321,360,0,0
2021-03-02,18-29,Unknown,225,41,0,0
2021-03-02,30-39,N09000001,3173,412,0,0
2021-03-02,30-39,N09000002,4114,469,0,0
2021-03-02,30-39,N09000003,8232,847,0,0
2021-03-02,30-39,N09000004,2570,305,0,0
2021-03-02,30-39,N09000005,3872,338,0,0
2021-03-02,30-39,N09000006,2093,236,0,0
2021-03-02,30-39,N09000007,3772,445,0,0
2021-03-02,30-39,N09000008,2624,317,0,0
2021-03-02,30-39,N09000009,2387,253,0,0
2021-03-02,30-39,N09000010,3351,385,0,0
2021-03-02,30-39,N09000011,3268,466,0,0
2021-03-02,30-39,Unknown,375,65,0,0
2021-03-02,40-49,N09000001,4243,477,0,0
2021-03-02,40-49,N09000002,5514,591,0,0
2021-03-02,40-49,N09000003,9473,928,0,0
2021-03-02,40-49,N09000004,3625,387,0,0
2021-03-02,40-49,N09000005,5440,469,0,0
2021-03-02,40-49,N09000006,3363,363,0,0
2021-03-02,40-49,N09000007,4623,477,0,0
2021-03-02,40-49,N09000008,3627,420,0,0
2021-03-02,40-49,N09000009,3591,347,0,0
2021-03-02,40-49,N09000010,4727,499,0,0
2021-03-02,40-49,N09000011,4624,609,0,0
2021-03-02,40-49,Unknown,376,45,0,0
2021-03-02,5-11,N09000001,0,0,0,0
2021-03-02,5-11,N09000002,0,0,0,0
2021-03-02,5-11,N09000003,2,1,0,0
2021-03-02,5-11,N09000004,0,0,0,0
2021-03-02,5-11,N09000005,0,0,0,0
2021-03-02,5-11,N09000006,0,0,0,0
2021-03-02,5-11,N09000007,1,0,0,0
2021-03-02,5-11,N09000008,0,0,0,0
2021-03-02,5-11,N09000009,1,0,0,0
2021-03-02,5-11,N09000010,0,0,0,0
2021-03-02,5-11,N09000011,1,0,0,0
2021-03-02,5-11,Unknown,0,0,0,0
2021-03-02,50-59,N09000001,6196,581,0,0
2021-03-02,50-59,N09000002,8703,741,0,0
2021-03-02,50-59,N09000003,13946,1034,0,0
2021-03-02,50-59,N09000004,6054,595,0,0
2021-03-02,50-59,N09000005,8034,555,0,0
2021-03-02,50-59,N09000006,5193,508,0,0
2021-03-02,50-59,N09000007,7179,615,0,0
2021-03-02,50-59,N09000008,6294,647,0,0
2021-03-02,50-59,N09000009,5115,436,0,0
2021-03-02,50-59,N09000010,7370,753,0,0
2021-03-02,50-59,N09000011,7470,710,0,0
2021-03-02,50-59,Unknown,401,57,0,0
2021-03-02,60-69,N09000001,8725,443,0,0
2021-03-02,60-69,N09000002,12095,548,0,0
2021-03-02,60-69,N09000003,19616,638,0,0
2021-03-02,60-69,N09000004,8873,442,0,0
2021-03-02,60-69,N09000005,10291,319,0,0
2021-03-02,60-69,N09000006,7686,385,0,0
2021-03-02,60-69,N09000007,9382,357,0,0
2021-03-02,60-69,N09000008,9202,450,0,0
2021-03-02,60-69,N09000009,7892,364,0,0
2021-03-02,60-69,N09000010,10517,498,0,0
2021-03-02,60-69,N09000011,11234,476,0,0
2021-03-02,60-69,Unknown,431,53,0,0
2021-03-02,70-79,N09000001,10937,190,0,0
2021-03-02,70-79,N09000002,15137,187,0,0
2021-03-02,70-79,N09000003,20558,300,0,0
2021-03-02,70-79,N09000004,11852,200,0,0
2021-03-02,70-79,N09000005,11089,135,0,0
2021-03-02,70-79,N09000006,9484,152,0,0
2021-03-02,70-79,N09000007,11199,147,0,0
2021-03-02,70-79,N09000008,11982,192,0,0
2021-03-02,70-79,N09000009,9366,155,0,0
2021-03-02,70-79,N09000010,13278,233,0,0
2021-03-02,70-79,N09000011,16637,192,0,0
2021-03-02,70-79,Unknown,216,7,0,0
2021-03-02,80+,N09000001,6242,261,0,0
2021-03-02,80+,N09000002,8834,376,0,0
2021-03-02,80+,N09000003,13002,625,0,0
2021-03-02,80+,N09000004,6962,280,0,0
2021-03-02,80+,N09000005,5443,176,0,0
2021-03-02,80+,N09000006,5156,231,0,0
2021-03-02,80+,N09000007,7241,343,0,0
2021-03-02,80+,N09000008,7089,343,0,0
2021-03-02,80+,N09000009,5392,230,0,0
2021-03-02,80+,N09000010,7357,379,0,0
2021-03-02,80+,N09000011,9068,435,0,0
2021-03-02,80+,Unknown,102,9,0,0
2021-03-03,12-15,N09000001,0,0,0,0
2021-03-03,12-15,N09000002,0,0,0,0
2021-03-03,12-15,N09000003,3,1,0,0
2021-03-03,12-15,N09000004,2,0,0,0
2021-03-03,12-15,N09000005,1,0,0,0
2021-03-03,12-15,N09000006,0,0,0,0
2021-03-03,12-15,N09000007,0,0,0,0
2021-03-03,12-15,N09000008,0,0,0,0
2021-03-03,12-15,N09000009,1,0,0,0
2021-03-03,12-15,N09000010,2,0,0,0
2021-03-03,12-15,N09000011,0,0,0,0
2021-03-03,12-15,Unknown,0,0,0,0
2021-03-03,16-17,N09000001,0,0,0,0
2021-03-03,16-17,N09000002,1,0,0,0
2021-03-03,16-17,N09000003,4,0,0,0
2021-03-03,16-17,N09000004,0,0,0,0
2021-03-03,16-17,N09000005,0,0,0,0
2021-03-03,16-17,N09000006,0,0,0,0
2021-03-03,16-17,N09000007,3,0,0,0
2021-03-03,16-17,N09000008,1,0,0,0
2021-03-03,16-17,N09000009,0,0,0,0
2021-03-03,16-17,N09000010,4,0,0,0
2021-03-03,16-17,N09000011,1,0,0,0
2021-03-03,16-17,Unknown,0,0,0,0
2021-03-03,18-29,N09000001,2211,363,0,0
2021-03-03,18-29,N09000002,3161,386,0,0
2021-03-03,18-29,N09000003,5627,631,0,0
2021-03-03,18-29,N09000004,1995,285,0,0
2021-03-03,18-29,N09000005,2787,238,0,0
2021-03-03,18-29,N09000006,1903,209,0,0
2021-03-03,18-29,N09000007,2454,278,0,0
2021-03-03,18-29,N09000008,2022,274,0,0
2021-03-03,18-29,N09000009,1927,259,0,0
2021-03-03,18-29,N09000010,2623,388,0,0
2021-03-03,18-29,N09000011,2424,397,0,0
2021-03-03,18-29,Unknown,227,45,0,0
2021-03-03,30-39,N09000001,3223,454,0,0
2021-03-03,30-39,N09000002,4241,513,0,0
2021-03-03,30-39,N09000003,8446,970,0,0
2021-03-03,30-39,N09000004,2634,339,0,0
2021-03-03,30-39,N09000005,3981,396,0,0
2021-03-03,30-39,N09000006,2181,250,0,0
2021-03-03,30-39,N09000007,3849,508,0,0
2021-03-03,30-39,N09000008,2702,355,0,0
2021-03-03,30-39,N09000009,2443,273,0,0
2021-03-03,30-39,N09000010,3432,420,0,0
2021-03-03,30-39,N09000011,3405,516,0,0
2021-03-03,30-39,Unknown,382,76,0,0
2021-03-03,40-49,N09000001,4349,534,0,0
2021-03-03,40-49,N09000002,5781,627,0,0
2021-03-03,40-49,N09000003,9715,1067,0,0
2021-03-03,40-49,N09000004,3764,438,0,0
2021-03-03,40-49,N09000005,5590,557,0,0
2021-03-03,40-49,N09000006,3506,370,0,0
2021-03-03,40-49,N09000007,4744,551,0,0
2021-03-03,40-49,N09000008,3740,457,0,0
2021-03-03,40-49,N09000009,3694,385,0,0
2021-03-03,40-49,N09000010,4913,536,0,0
2021-03-03,40-49,N09000011,4809,677,0,0
2021-03-03,40-49,Unknown,383,57,0,0
2021-03-03,5-11,N09000001,0,0,0,0
2021-03-03,5-11,N09000002,0,0,0,0
2021-03-03,5-11,N09000003,2,1,0,0
2021-03-03,5-11,N09000004,0,0,0,0
2021-03-03,5-11,N09000005,0,0,0,0
2021-03-03,5-11,N09000006,0,0,0,0
2021-03-03,5-11,N09000007,1,0,0,0
2021-03-03,5-11,N09000008,0,0,0,0
2021-03-03,5-11,N09000009,1,0,0,0
2021-03-03,5-11,N09000010,0,0,0,0
2021-03-03,5-11,N09000011,1,0,0,0
2021-03-03,5-11,Unknown,0,0,0,0
2021-03-03,50-59,N09000001,6540,639,0,0
2021-03-03,50-59,N09000002,9120,791,0,0
2021-03-03,50-59,N09000003,14420,1149,0,0
2021-03-03,50-59,N09000004,6816,653,0,0
2021-03-03,50-59,N09000005,8270,624,0,0
2021-03-03,50-59,N09000006,5403,518,0,0
2021-03-03,50-59,N09000007,7372,699,0,0
2021-03-03,50-59,N09000008,6617,704,0,0
2021-03-03,50-59,N09000009,5537,459,0,0
2021-03-03,50-59,N09000010,7663,793,0,0
2021-03-03,50-59,N09000011,7803,789,0,0
2021-03-03,50-59,Unknown,408,67,0,0
2021-03-03,60-69,N09000001,8955,467,0,0
2021-03-03,60-69,N09000002,12473,559,0,0
2021-03-03,60-69,N09000003,20253,700,0,0
2021-03-03,60-69,N09000004,9761,476,0,0
2021-03-03,60-69,N09000005,10589,361,0,0
2021-03-03,60-69,N09000006,8064,395,0,0
2021-03-03,60-69,N09000007,9547,397,0,0
2021-03-03,60-69,N09000008,9513,486,0,0
2021-03-03,60-69,N09000009,8169,379,0,0
2021-03-03,60-69,N09000010,10768,521,0,0
2021-03-03,60-69,N09000011,11568,516,0,0
2021-03-03,60-69,Unknown,446,56,0,0
2021-03-03,70-79,N09000001,10965,193,0,0
2021-03-03,70-79,N09000002,15173,197,0,0
2021-03-03,70-79,N09000003,20624,311,0,0
2021-03-03,70-79,N09000004,11898,206,0,0
2021-03-03,70-79,N09000005,11112,141,0,0
2021-03-03,70-79,N09000006,9509,153,0,0
2021-03-03,70-79,N09000007,11211,152,0,0
2021-03-03,70-79,N09000008,12013,197,0,0
2021-03-03,70-79,N09000009,9411,160,0,0
2021-03-03,70-79,N09000010,13307,241,0,0
2021-03-03,70-79,N09000011,16680,195,0,0
2021-03-03,70-79,Unknown,216,7,0,0
2021-03-03,80+,N09000001,6248,261,0,0
2021-03-03,80+,N09000002,8843,377,0,0
2021-03-03,80+,N09000003,13011,628,0,0
2021-03-03,80+,N09000004,6975,292,0,0
2021-03-03,80+,N09000005,5444,176,0,0
2021-03-03,80+,N09000006,5161,231,0,0
2021-03-03,80+,N09000007,7242,343,0,0
2021-03-03,80+,N09000008,7104,348,0,0
2021-03-03,80+,N09000009,5397,231,0,0
2021-03-03,80+,N09000010,7363,381,0,0
2021-03-03,80+,N09000011,9072,437,0,0
2021-03-03,80+,Unknown,102,9,0,0
2021-03-04,12-15,N09000001,0,0,0,0
2021-03-04,12-15,N09000002,0,0,0,0
2021-03-04,12-15,N09000003,3,1,0,0
2021-03-04,12-15,N09000004,2,0,0,0
2021-03-04,12-15,N09000005,1,0,0,0
2021-03-04,12-15,N09000006,0,0,0,0
2021-03-04,12-15,N09000007,0,0,0,0
2021-03-04,12-15,N09000008,1,0,0,0
2021-03-04,12-15,N09000009,1,0,0,0
2021-03-04,12-15,N09000010,2,0,0,0
2021-03-04,12-15,N09000011,0,0,0,0
2021-03-04,12-15,Unknown,0,0,0,0
2021-03-04,16-17,N09000001,0,0,0,0
2021-03-04,16-17,N09000002,1,0,0,0
2021-03-04,16-17,N09000003,4,0,0,0
2021-03-04,16-17,N09000004,0,0,0,0
2021-03-04,16-17,N09000005,0,0,0,0
2021-03-04,16-17,N09000006,0,0,0,0
2021-03-04,16-17,N09000007,3,0,0,0
2021-03-04,16-17,N09000008,1,0,0,0
2021-03-04,16-17,N09000009,0,0,0,0
2021-03-04,16-17,N09000010,4,0,0,0
2021-03-04,16-17,N09000011,1,0,0,0
2021-03-04,16-17,Unknown,0,0,0,0
2021-03-04,18-29,N09000001,2257,378,0,0
2021-03-04,18-29,N09000002,3265,400,0,0
2021-03-04,18-29,N09000003,5757,685,0,0
2021-03-04,18-29,N09000004,2026,298,0,0
2021-03-04,18-29,N09000005,2822,244,0,0
2021-03-04,18-29,N09000006,1938,211,0,0
2021-03-04,18-29,N09000007,2497,297,0,0
2021-03-04,18-29,N09000008,2041,293,0,0
2021-03-04,18-29,N09000009,1999,273,0,0
2021-03-04,18-29,N09000010,2700,398,0,0
2021-03-04,18-29,N09000011,2469,422,0,0
2021-03-04,18-29,Unknown,230,46,0,0
2021-03-04,30-39,N09000001,3274,495,0,0
2021-03-04,30-39,N09000002,4408,536,0,0
2021-03-04,30-39,N09000003,8697,1081,0,0
2021-03-04,30-39,N09000004,2679,370,0,0
2021-03-04,30-39,N09000005,4033,401,0,0
2021-03-04,30-39,N09000006,2221,252,0,0
2021-03-04,30-39,N09000007,3931,558,0,0
2021-03-04,30-39,N09000008,2739,391,0,0
2021-03-04,30-39,N09000009,2541,287,0,0
2021-03-04,30-39,N09000010,3544,441,0,0
2021-03-04,30-39,N09000011,3475,558,0,0
2021-03-04,30-39,Unknown,384,79,0,0
2021-03-04,40-49,N09000001,4439,583,0,0
2021-03-04,40-49,N09000002,6040,645,0,0
2021-03-04,40-49,N09000003,10019,1186,0,0
2021-03-04,40-49,N09000004,3858,467,0,0
2021-03-04,40-49,N09000005,5727,558,0,0
2021-03-04,40-49,N09000006,3577,373,0,0
2021-03-04,40-49,N09000007,4914,610,0,0
2021-03-04,40-49,N09000008,3796,495,0,0
2021-03-04,40-49,N09000009,3860,405,0,0
2021-03-04,40-49,N09000010,5104,554,0,0
2021-03-04,40-49,N09000011,5045,715,0,0
2021-03-04,40-49,Unknown,389,58,0,0
2021-03-04,5-11,N09000001,0,0,0,0
2021-03-04,5-11,N09000002,0,0,0,0
2021-03-04,5-11,N09000003,2,1,0,0
2021-03-04,5-11,N09000004,0,0,0,0
2021-03-04,5-11,N09000005,0,0,0,0
2021-03-04,5-11,N09000006,0,0,0,0
2021-03-04,5-11,N09000007,1,0,0,0
2021-03-04,5-11,N09000008,0,0,0,0
2021-03-04,5-11,N09000009,1,0,0,0
2021-03-04,5-11,N09000010,0,0,0,0
2021-03-04,5-11,N09000011,1,0,0,0
2021-03-04,5-11,Unknown,0,0,0,0
2021-03-04,50-59,N09000001,6761,702,0,0
2021-03-04,50-59,N09000002,9495,805,0,0
2021-03-04,50-59,N09000003,14952,1249,0,0
2021-03-04,50-59,N09000004,7047,700,0,0
2021-03-04,50-59,N09000005,8609,628,0,0
2021-03-04,50-59,N09000006,5498,523,0,0
2021-03-04,50-59,N09000007,7816,761,0,0
2021-03-04,50-59,N09000008,6800,762,0,0
2021-03-04,50-59,N09000009,5978,492,0,0
2021-03-04,50-59,N09000010,8007,820,0,0
2021-03-04,50-59,N09000011,8353,844,0,0
2021-03-04,50-59,Unknown,425,68,0,0
2021-03-04,60-69,N09000001,9385,498,0,0
2021-03-04,60-69,N09000002,12829,575,0,0
2021-03-04,60-69,N09000003,20806,772,0,0
2021-03-04,60-69,N09000004,10204,504,0,0
2021-03-04,60-69,N09000005,11125,362,0,0
2021-03-04,60-69,N09000006,8393,398,0,0
2021-03-04,60-69,N09000007,9921,430,0,0
2021-03-04,60-69,N09000008,9736,517,0,0
2021-03-04,60-69,N09000009,8527,388,0,0
2021-03-04,60-69,N09000010,11073,533,0,0
2021-03-04,60-69,N09000011,11990,557,0,0
2021-03-04,60-69,Unknown,460,56,0,0
2021-03-04,70-79,N09000001,10999,210,0,0
2021-03-04,70-79,N09000002,15208,205,0,0
2021-03-04,70-79,N09000003,20671,322,0,0
2021-03-04,70-79,N09000004,11929,211,0,0
2021-03-04,70-79,N09000005,11139,142,0,0
2021-03-04,70-79,N09000006,9520,154,0,0
2021-03-04,70-79,N09000007,11234,157,0,0
2021-03-04,70-79,N09000008,12038,202,0,0
2021-03-04,70-79,N09000009,9435,164,0,0
2021-03-04,70-79,N09000010,13351,245,0,0
2021-03-04,70-79,N09000011,16713,200,0,0
2021-03-04,70-79,Unknown,216,7,0,0
2021-03-04,80+,N09000001,6253,349,0,0
2021-03-04,80+,N09000002,8851,380,0,0
2021-03-04,80+,N09000003,13018,631,0,0
2021-03-04,80+,N09000004,6977,293,0,0
2021-03-04,80+,N09000005,5448,178,0,0
2021-03-04,80+,N09000006,5165,231,0,0
2021-03-04,80+,N09000007,7246,345,0,0
2021-03-04,80+,N09000008,7110,354,0,0
2021-03-04,80+,N09000009,5404,234,0,0
2021-03-04,80+,N09000010,7367,382,0,0
2021-03-04,80+,N09000011,9081,438,0,0
2021-03-04,80+,Unknown,102,9,0,0
2021-03-05,12-15,N09000001,0,0,0,0
2021-03-05,12-15,N09000002,0,0,0,0
2021-03-05,12-15,N09000003,3,1,0,0
2021-03-05,12-15,N09000004,2,0,0,0
2021-03-05,12-15,N09000005,1,0,0,0
2021-03-05,12-15,N09000006,0,0,0,0
2021-03-05,12-15,N09000007,0,0,0,0
2021-03-05,12-15,N09000008,1,0,0,0
2021-03-05,12-15,N09000009,1,0,0,0
2021-03-05,12-15,N09000010,2,0,0,0
2021-03-05,12-15,N09000011,0,0,0,0
2021-03-05,12-15,Unknown,0,0,0,0
2021-03-05,16-17,N09000001,0,0,0,0
2021-03-05,16-17,N09000002,1,0,0,0
2021-03-05,16-17,N09000003,4,0,0,0
2021-03-05,16-17,N09000004,0,0,0,0
2021-03-05,16-17,N09000005,0,0,0,0
2021-03-05,16-17,N09000006,0,0,0,0
2021-03-05,16-17,N09000007,3,0,0,0
2021-03-05,16-17,N09000008,1,0,0,0
2021-03-05,16-17,N09000009,0,0,0,0
2021-03-05,16-17,N09000010,4,0,0,0
2021-03-05,16-17,N09000011,1,0,0,0
2021-03-05,16-17,Unknown,0,0,0,0
2021-03-05,18-29,N09000001,2304,384,0,0
2021-03-05,18-29,N09000002,3323,402,0,0
2021-03-05,18-29,N09000003,5826,691,0,0
2021-03-05,18-29,N09000004,2060,303,0,0
2021-03-05,18-29,N09000005,2848,247,0,0
2021-03-05,18-29,N09000006,1960,212,0,0
2021-03-05,18-29,N09000007,2523,298,0,0
2021-03-05,18-29,N09000008,2085,297,0,0
2021-03-05,18-29,N09000009,2029,278,0,0
2021-03-05,18-29,N09000010,2759,401,0,0
2021-03-05,18-29,N09000011,2487,428,0,0
2021-03-05,18-29,Unknown,232,46,0,0
2021-03-05,30-39,N09000001,3315,507,0,0
2021-03-05,30-39,N09000002,4495,540,0,0
2021-03-05,30-39,N09000003,8777,1096,0,0
2021-03-05,30-39,N09000004,2710,374,0,0
2021-03-05,30-39,N09000005,4073,404,0,0
2021-03-05,30-39,N09000006,2262,256,0,0
2021-03-05,30-39,N09000007,3960,564,0,0
2021-03-05,30-39,N09000008,2813,401,0,0
2021-03-05,30-39,N09000009,2579,302,0,0
2021-03-05,30-39,N09000010,3592,449,0,0
2021-03-05,30-39,N09000011,3493,569,0,0
2021-03-05,30-39,Unknown,387,80,0,0
2021-03-05,40-49,N09000001,4525,596,0,0
2021-03-05,40-49,N09000002,6286,651,0,0
2021-03-05,40-49,N09000003,10153,1197,0,0
2021-03-05,40-49,N09000004,3932,474,0,0
2021-03-05,40-49,N09000005,5796,567,0,0
2021-03-05,40-49,N09000006,3644,375,0,0
2021-03-05,40-49,N09000007,4989,618,0,0
2021-03-05,40-49,N09000008,3928,501,0,0
2021-03-05,40-49,N09000009,3950,414,0,0
2021-03-05,40-49,N09000010,5220,560,0,0
2021-03-05,40-49,N09000011,5201,722,0,0
2021-03-05,40-49,Unknown,393,58,0,0
2021-03-05,5-11,N09000001,0,0,0,0
2021-03-05,5-11,N09000002,0,0,0,0
2021-03-05,5-11,N09000003,2,1,0,0
2021-03-05,5-11,N09000004,0,0,0,0
2021-03-05,5-11,N09000005,0,0,0,0
2021-03-05,5-11,N09000006,0,0,0,0
2021-03-05,5-11,N09000007,1,0,0,0
2021-03-05,5-11,N09000008,0,0,0,0
2021-03-05,5-11,N09000009,1,0,0,0
2021-03-05,5-11,N09000010,0,0,0,0
2021-03-05,5-11,N09000011,1,0,0,0
2021-03-05,5-11,Unknown,0,0,0,0
2021-03-05,50-59,N09000001,6933,709,0,0
2021-03-05,50-59,N09000002,9810,811,0,0
2021-03-05,50-59,N09000003,15174,1264,0,0
2021-03-05,50-59,N09000004,7172,709,0,0
2021-03-05,50-59,N09000005,8793,630,0,0
2021-03-05,50-59,N09000006,5593,529,0,0
2021-03-05,50-59,N09000007,7927,777,0,0
2021-03-05,50-59,N09000008,7035,783,0,0
2021-03-05,50-59,N09000009,6099,501,0,0
2021-03-05,50-59,N09000010,8158,829,0,0
2021-03-05,50-59,N09000011,8508,852,0,0
2021-03-05,50-59,Unknown,435,68,0,0
2021-03-05,60-69,N09000001,9650,503,0,0
2021-03-05,60-69,N09000002,13232,580,0,0
2021-03-05,60-69,N09000003,21616,786,0,0
2021-03-05,60-69,N09000004,10525,511,0,0
2021-03-05,60-69,N09000005,11611,365,0,0
2021-03-05,60-69,N09000006,8755,402,0,0
2021-03-05,60-69,N09000007,10265,432,0,0
2021-03-05,60-69,N09000008,10035,532,0,0
2021-03-05,60-69,N09000009,8675,393,0,0
2021-03-05,60-69,N09000010,11396,547,0,0
2021-03-05,60-69,N09000011,12366,565,0,0
2021-03-05,60-69,Unknown,475,56,0,0
2021-03-05,70-79,N09000001,11011,213,0,0
2021-03-05,70-79,N09000002,15226,210,0,0
2021-03-05,70-79,N09000003,20700,327,0,0
2021-03-05,70-79,N09000004,11937,213,0,0
2021-03-05,70-79,N09000005,11148,143,0,0
2021-03-05,70-79,N09000006,9538,155,0,0
2021-03-05,70-79,N09000007,11248,161,0,0
2021-03-05,70-79,N09000008,12056,211,0,0
2021-03-05,70-79,N09000009,9446,166,0,0
2021-03-05,70-79,N09000010,13369,248,0,0
2021-03-05,70-79,N09000011,16728,205,0,0
2021-03-05,70-79,Unknown,217,7,0,0
2021-03-05,80+,N09000001,6254,353,0,0
2021-03-05,80+,N09000002,8857,382,0,0
2021-03-05,80+,N09000003,13027,636,0,0
2021-03-05,80+,N09000004,6978,294,0,0
2021-03-05,80+,N09000005,5450,178,0,0
2021-03-05,80+,N09000006,5168,232,0,0
2021-03-05,80+,N09000007,7249,345,0,0
2021-03-05,80+,N09000008,7112,359,0,0
2021-03-05,80+,N09000009,5416,235,0,0
2021-03-05,80+,N09000010,7371,382,0,0
2021-03-05,80+,N09000011,9086,439,0,0
2021-03-05,80+,Unknown,102,9,0,0
2021-03-06,12-15,N09000001,0,0,0,0
2021-03-06,12-15,N09000002,0,0,0,0
2021-03-06,12-15,N09000003,3,1,0,0
2021-03-06,12-15,N09000004,2,0,0,0
2021-03-06,12-15,N09000005,1,0,0,0
2021-03-06,12-15,N09000006,0,0,0,0
2021-03-06,12-15,N09000007,0,0,0,0
2021-03-06,12-15,N09000008,1,0,0,0
2021-03-06,12-15,N09000009,1,0,0,0
2021-03-06,12-15,N09000010,2,0,0,0
2021-03-06,12-15,N09000011,0,0,0,0
2021-03-06,12-15,Unknown,0,0,0,0
2021-03-06,16-17,N09000001,0,0,0,0
2021-03-06,16-17,N09000002,1,0,0,0
2021-03-06,16-17,N09000003,4,0,0,0
2021-03-06,16-17,N09000004,0,0,0,0
2021-03-06,16-17,N09000005,0,0,0,0
2021-03-06,16-17,N09000006,0,0,0,0
2021-03-06,16-17,N09000007,3,0,0,0
2021-03-06,16-17,N09000008,1,0,0,0
2021-03-06,16-17,N09000009,0,0,0,0
2021-03-06,16-17,N09000010,4,0,0,0
2021-03-06,16-17,N09000011,1,0,0,0
2021-03-06,16-17,Unknown,0,0,0,0
2021-03-06,18-29,N09000001,2342,386,0,0
2021-03-06,18-29,N09000002,3387,407,0,0
2021-03-06,18-29,N09000003,5902,691,0,0
2021-03-06,18-29,N09000004,2127,303,0,0
2021-03-06,18-29,N09000005,2875,247,0,0
2021-03-06,18-29,N09000006,1977,212,0,0
2021-03-06,18-29,N09000007,2547,299,0,0
2021-03-06,18-29,N09000008,2105,299,0,0
2021-03-06,18-29,N09000009,2056,278,0,0
2021-03-06,18-29,N09000010,2790,403,0,0
2021-03-06,18-29,N09000011,2504,428,0,0
2021-03-06,18-29,Unknown,237,46,0,0
2021-03-06,30-39,N09000001,3350,512,0,0
2021-03-06,30-39,N09000002,4574,548,0,0
2021-03-06,30-39,N09000003,8871,1099,0,0
2021-03-06,30-39,N09000004,2826,377,0,0
2021-03-06,30-39,N09000005,4091,407,0,0
2021-03-06,30-39,N09000006,2272,256,0,0
2021-03-06,30-39,N09000007,3988,566,0,0
2021-03-06,30-39,N09000008,2832,404,0,0
2021-03-06,30-39,N09000009,2626,305,0,0
2021-03-06,30-39,N09000010,3637,454,0,0
2021-03-06,30-39,N09000011,3505,572,0,0
2021-03-06,30-39,Unknown,395,80,0,0
2021-03-06,40-49,N09000001,4601,596,0,0
